method_id,mode,epsilon_total,clipping_percentile,batch_merge_size,candidate_pool_size,min_count_threshold,seed,attack,roc_auc,average_precision,balanced_accuracy,tpr_at_fpr_le_0_01,tpr_at_fpr_le_0_001,roc_auc_ci95_lower,roc_auc_ci95_upper,site_count,shadow_count,elapsed_seconds,peak_memory_bytes,source
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260726,vocabulary_overlap,0.4625396728515625,0.45939327601887125,0.501953125,0.0,0.0,0.4129169464111328,0.5123748779296875,512,32,61.25518269999884,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260726,frequency_estimation,0.4659881591796875,0.48017191254782426,0.501953125,0.0078125,0.00390625,0.41582412719726564,0.5147565841674805,512,1,137.95145149994642,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260726,merge_similarity,0.4983673095703125,0.5136679929283798,0.521484375,0.01953125,0.0,0.4481197357177734,0.5485076904296875,512,32,12.694773400202394,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260726,naive_bayes,0.453338623046875,0.46024655591280894,0.501953125,0.0,0.0,0.4037622451782227,0.5034946441650391,512,0,73.92085049999878,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260727,compression_rate,0.496826171875,0.5034118315547125,0.521484375,0.0,0.0,0.44622802734375,0.5477760314941407,512,0,31.138307199813426,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260727,vocabulary_overlap,0.483612060546875,0.491911481660392,0.525390625,0.00390625,0.00390625,0.43406524658203127,0.5345932006835937,512,32,56.3355182998348,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260727,frequency_estimation,0.5086898803710938,0.49271489789420087,0.544921875,0.0078125,0.00390625,0.4579460144042969,0.559112548828125,512,1,70.86573629989289,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260727,merge_similarity,0.516754150390625,0.5207126847255352,0.5390625,0.02734375,0.01953125,0.46604499816894535,0.567138671875,512,32,5.2572478000074625,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/merge_similarity.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260727,naive_bayes,0.4687957763671875,0.4697493896810351,0.509765625,0.0,0.0,0.41902904510498046,0.5195846557617188,512,0,44.63973239995539,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/naive_bayes.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260728,compression_rate,0.491302490234375,0.4983411818700591,0.515625,0.0078125,0.0078125,0.4422142028808594,0.5421916961669921,512,0,32.33940709987655,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/compression_rate.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260728,vocabulary_overlap,0.4850616455078125,0.5083950331954784,0.525390625,0.01953125,0.0,0.4349346160888672,0.5359195709228516,512,32,54.61217590002343,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260728,frequency_estimation,0.5085220336914062,0.5093137035525506,0.525390625,0.0078125,0.00390625,0.4590906143188477,0.557975959777832,512,1,65.27387339994311,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260728,merge_similarity,0.4647064208984375,0.495520467162852,0.517578125,0.01171875,0.0078125,0.4143047332763672,0.5149406433105468,512,32,5.370730899972841,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/merge_similarity.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,,20260728,naive_bayes,0.4668121337890625,0.4736466341890394,0.513671875,0.0,0.0,0.41717300415039066,0.5162126541137695,512,0,46.22463870001957,2604417024,results/final/defenses/main/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260726,compression_rate,0.532806396484375,0.5438810089206284,0.548828125,0.015625,0.0,0.4839321136474609,0.5832851409912109,512,0,30.796127900015563,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260726/compression_rate.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260726,vocabulary_overlap,0.4594573974609375,0.4561478462815203,0.50390625,0.0,0.0,0.4098651885986328,0.5086688995361328,512,32,52.579447800060734,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260726,frequency_estimation,0.47188568115234375,0.479985064116172,0.505859375,0.015625,0.0,0.42183513641357423,0.5221202850341796,512,1,66.09617089992389,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260726,merge_similarity,0.4893951416015625,0.503819968853538,0.521484375,0.015625,0.0,0.4398956298828125,0.539520263671875,512,32,5.799509700154886,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260726/merge_similarity.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260726,naive_bayes,0.45709228515625,0.4648743214939915,0.505859375,0.0,0.0,0.40730056762695316,0.5076629638671875,512,0,52.90377389988862,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260726/naive_bayes.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260727,compression_rate,0.497283935546875,0.5047559678525243,0.515625,0.0,0.0,0.4479824066162109,0.5465713500976562,512,0,36.18606400000863,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260727/compression_rate.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260727,vocabulary_overlap,0.4878692626953125,0.4936665536764042,0.51953125,0.00390625,0.0,0.4380943298339844,0.5385444641113282,512,32,64.98009380022995,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260727,frequency_estimation,0.5181732177734375,0.4977834124652697,0.546875,0.01171875,0.00390625,0.46804027557373046,0.567131233215332,512,1,81.61285289982334,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260727,merge_similarity,0.511962890625,0.520056248396158,0.5390625,0.01953125,0.0078125,0.4621417999267578,0.5623023986816407,512,32,6.989430099958554,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260727/merge_similarity.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260727,naive_bayes,0.4691925048828125,0.4696308133894943,0.51171875,0.0,0.0,0.41960849761962893,0.5203559875488282,512,0,56.44820909993723,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260727/naive_bayes.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260728,compression_rate,0.490081787109375,0.4975799706359955,0.515625,0.0078125,0.0078125,0.4396507263183594,0.5398262023925782,512,0,37.0741312999744,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260728/compression_rate.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260728,vocabulary_overlap,0.476165771484375,0.5063626897929859,0.521484375,0.015625,0.0,0.4256282806396484,0.5266269683837891,512,32,77.70485870004632,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260728,frequency_estimation,0.49881744384765625,0.501628497964193,0.53125,0.0078125,0.0,0.45004062652587895,0.5488590240478516,512,1,82.98707060003653,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260728,merge_similarity,0.4715423583984375,0.4939893805454542,0.515625,0.0234375,0.0078125,0.422271728515625,0.5212100982666016,512,32,7.283284700009972,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260728/merge_similarity.json
sa_dp_eps4p0_C50_b32_K1024,sa_dp,4.0,50,32,1024,,20260728,naive_bayes,0.466064453125,0.4746377123124562,0.513671875,0.0,0.0,0.41637325286865234,0.5154123306274414,512,0,57.98072990006767,2604417024,results/final/defenses/main/attacks/sa_dp_eps4p0_C50_b32_K1024/20260728/naive_bayes.json
